date,time,Total kW,Total kVA,Total kVAr,PF
2021-05-06,01:00:00,18457.86,19981.586,7653.18125329565,0.9237434906318248
2021-05-06,02:00:00,18040.397,19166.006,6471.46521851327,0.9412705495344205
2021-05-06,03:00:00,17450.32,18522.786,6211.274675893507,0.9421001786664274
2021-05-06,04:00:00,17097.525,18147.475,6083.21360384459,0.9421434662397938
2021-05-06,05:00:00,16957.465,17995.077,6022.223593466452,0.9423391186378363
2021-05-06,06:00:00,16992.015,18127.684,6315.406039490339,0.9373516771364725
2021-05-06,07:00:00,16060.728,19355.322,10801.921395460164,0.8297835603044992
2021-05-06,08:00:00,15748.08,19650.621,11753.505094193859,0.8014036808302395
2021-05-06,09:00:00,16592.795,20503.135,12043.990157593124,0.8092808733883867
2021-05-06,10:00:00,17133.045,19994.107,10306.458351704725,0.8569047369807513
2021-05-06,11:00:00,17639.762,19907.202,9226.88940283561,0.8860995131309763
2021-05-06,12:00:00,18500.872,20403.558,8603.65703052952,0.9067473427918796
2021-05-06,13:00:00,18877.129,20643.636,8355.459772978078,0.9144284950577506
2021-05-06,14:00:00,19002.619,20870.987,8631.255383489015,0.9104801320608363
2021-05-06,15:00:00,19455.983,21795.379,9823.607853398466,0.8926655049219377
2021-05-06,16:00:00,19614.874,22449.919,10920.42037060319,0.8737169163060231
2021-05-06,17:00:00,17027.738,19494.826,9492.332662398214,0.8734490884914797
2021-05-06,18:00:00,15019.441,16781.41,7485.4601485559315,0.8950047105696125
2021-05-06,19:00:00,18411.305,20731.394,9529.666593339507,0.8880881333884253
2021-05-06,20:00:00,20527.913,21912.291,7665.069127745166,0.936821850348738
2021-05-06,21:00:00,20850.727,24240.388,12362.992920891566,0.8601647382871924
2021-05-06,22:00:00,20832.351,24845.204,13538.73382611591,0.8384858099776519
2021-05-06,23:00:00,19991.737,23572.511,12489.744855998935,0.8480953514031663
2021-06-06,00:00:00,18931.129,22488.42,12138.426128693904,0.8418167661400846
2021-06-06,01:00:00,17996.306,19557.873,7657.89570564218,0.9201566039415432
2021-06-06,02:00:00,17426.323,21200.254,12073.691911101054,0.8219865195954728
2021-06-06,03:00:00,16974.613,20902.116,12196.76050341594,0.8121002199011813
2021-06-06,04:00:00,16872.068,20829.973,12215.60872752992,0.8099899121328673
2021-06-06,05:00:00,16702.572,18270.647,7405.445994903008,0.914175179455878
2021-06-06,06:00:00,16794.934,18231.468,7093.420710113563,0.9212057964833111
2021-06-06,07:00:00,16188.386,17527.333,6718.89580272629,0.923608058339509
2021-06-06,08:00:00,16643.033,18158.38,7261.970585544329,0.916548337461822
2021-06-06,09:00:00,17210.925,19703.552,9592.393969238285,0.8734935203561266
2021-06-06,10:00:00,16803.699,19494.86,9883.585702415849,0.8619553564375431
2021-06-06,11:00:00,16885.502,19639.131,10028.723181101224,0.8597886535814644
2021-06-06,12:00:00,16835.23,19473.406,9787.163638559232,0.864524161823566
2021-06-06,13:00:00,17768.799,19569.908,8200.675656679943,0.9079653823615318
2021-06-06,14:00:00,17958.907,20270.987,9401.626099751045,0.8859414196259905
2021-06-06,15:00:00,17349.089,24365.929,17108.69974320433,0.7120224720346185
2021-06-06,16:00:00,17914.37,22696.343,13935.542080477138,0.7893064534669748
2021-06-06,17:00:00,18035.801,22563.006,13557.253484553392,0.7993527546817121
2021-06-06,18:00:00,18145.206,23709.519,15260.825352153306,0.765313121704409
2021-06-06,19:00:00,19730.283,24236.204,14075.138261115842,0.8140830552507314
2021-06-06,20:00:00,21691.248,22873.83,7259.604608475316,0.9482997818904835
2021-06-06,21:00:00,21996.499,23250.927,7533.899262820549,0.9460482586350213
2021-06-06,22:00:00,21634.644,22914.637,7551.342121439932,0.9441408127041245
2021-06-06,23:00:00,20227.45,21754.412,8006.541573191509,0.9298090888413808
2021-07-06,00:00:00,18826.6,20987.487,9275.437618526097,0.8970392691607145
2021-07-06,01:00:00,18049.41,22407.57,13278.478525674544,0.8055050145999767
2021-07-06,02:00:00,17814.206,28539.303,22296.76838278079,0.6241990562979061
2021-07-06,03:00:00,17313.888,21746.366,13158.02859585782,0.7961738526795694
2021-07-06,04:00:00,16890.126,21058.628,12577.339024869609,0.802052536376064
2021-07-06,05:00:00,16624.722,22300.252,14863.373025199226,0.7454948042739608
2021-07-06,06:00:00,17535.94,24132.163,16578.663980398695,0.7266625871870664
2021-07-06,07:00:00,16738.709,29319.677,24071.956305993244,0.5709035948793023
2021-07-06,08:00:00,15378.287,28657.942,24182.347458859218,0.5366151903022206
2021-07-06,09:00:00,16060.878,28821.004,23931.119268373805,0.5572629600273468
2021-07-06,10:00:00,16871.417,22522.145,14919.862727690761,0.7491034712723855
2021-07-06,11:00:00,17905.586,21237.295,11419.837516953949,0.843119898273297
2021-07-06,12:00:00,17467.873,20800.952,11293.93717718383,0.8397631512250016
2021-07-06,13:00:00,16494.436,19867.304,11074.445777117697,0.8302302114066409
2021-07-06,14:00:00,15740.546,17534.798,7726.859162860934,0.8976747835931729
2021-07-06,15:00:00,16655.29,19267.909,9687.808433705784,0.8644056809693258
2021-07-06,16:00:00,18461.47,21446.712,10914.924692825138,0.860806542280234
2021-07-06,17:00:00,18734.93,26588.572,18866.75803879098,0.7046233998576531
2021-07-06,18:00:00,18134.16,21288.653,11151.636097398843,0.8518227996858233
2021-07-06,19:00:00,19639.275,21202.722,7990.8884164189785,0.9262619676850925
2021-07-06,20:00:00,21853.911,27782.979,17155.188606323158,0.7865935110846105
2021-07-06,21:00:00,22288.517,26652.696,14614.65750570731,0.8362575028057199
2021-07-06,22:00:00,21863.228,25831.5,13757.38542274716,0.8463785688016568
2021-07-06,23:00:00,20421.368,23014.465,10612.885010439011,0.8873275133703955
2021-08-06,00:00:00,19129.298,20404.544,7100.3784318254575,0.937501862330273
2021-08-06,01:00:00,18248.143,19542.904,6995.02493239066,0.9337477684995025
2021-08-06,02:00:00,17489.399,18687.09,6582.420169428488,0.9359081055423826
2021-08-06,03:00:00,17503.124,18712.331,6617.551034497956,0.9353791358222555
2021-08-06,04:00:00,16907.908,18050.322,6319.55468108474,0.936709494711507
2021-08-06,05:00:00,16607.685,18108.529,7218.283832367353,0.9171194965642987
2021-08-06,06:00:00,17435.59,20882.963,11493.404413456832,0.8349193550742775
2021-08-06,07:00:00,16850.298,18989.078,8755.143665370666,0.8873678858973563
2021-08-06,08:00:00,16134.484,17452.582,6653.6489628224235,0.9244754730274295
2021-08-06,09:00:00,16923.596,18967.722,8565.417461984442,0.8922313391138904
2021-08-06,10:00:00,16928.487,21409.211,13106.511493656577,0.7907104563545103
2021-08-06,11:00:00,17223.445,21592.447,13022.546209546887,0.7976606356843206
2021-08-06,12:00:00,18285.421,21763.951,11803.090357324225,0.8401701051431332
2021-08-06,13:00:00,18277.274,21318.919,10974.404879422165,0.8573264901470848
2021-08-06,14:00:00,18806.459,21182.513,9747.6128809308,0.8878294563067186
2021-08-06,15:00:00,19266.91,21508.12,9559.57138088837,0.8957970292150128
2021-08-06,16:00:00,18586.922,20471.035,8578.438350722181,0.9079620058292118
2021-08-06,17:00:00,18773.48,20650.013,8601.132808518245,0.9091267884431841
2021-08-06,18:00:00,17821.077,19546.488,8029.595736661653,0.9117278254794416
2021-08-06,19:00:00,19413.759,21174.495,8453.709244760197,0.9168463757931417
2021-08-06,20:00:00,22323.656,23485.129,7294.221475956502,0.9505443210467355
2021-08-06,21:00:00,22729.667,24842.571,10025.745456530996,0.9149482555569631
2021-08-06,22:00:00,22396.756,26638.419,14421.882245255822,0.8407689660561312
2021-08-06,23:00:00,21236.659,24346.891,11906.948218733463,0.8722534224184928
2021-09-06,00:00:00,19795.035,21012.33,7048.021096568534,0.9420675860316299
2021-09-06,01:00:00,18743.359,19922.329,6751.717276468266,0.9408216780277044
2021-09-06,02:00:00,18281.15,19451.613,6645.660462231648,0.9398269439146255
2021-09-06,03:00:00,17685.354,19340.332,7827.94326530973,0.9144286664779074
2021-09-06,04:00:00,17279.67,19183.613,8332.107321972582,0.9007515946031646
2021-09-06,05:00:00,17541.516,19486.795,8487.072274569655,0.9001745027850911
2021-09-06,06:00:00,18100.175,19955.686,8403.158257463147,0.9070184307369838
2021-09-06,07:00:00,16804.366,18238.77,7089.852921672208,0.9213541264021643
2021-09-06,08:00:00,15750.344,17469.115,7556.232048110296,0.9016108715295535
2021-09-06,09:00:00,12182.217,13822.763,6531.643431716096,0.8813156240904948
2021-09-06,10:00:00,15611.459,17420.766,7730.8108189293425,0.8961407896759535
2021-09-06,11:00:00,17376.896,19114.127,7961.993241476217,0.9091127206594369
2021-09-06,12:00:00,17748.772,19533.63,8157.437923080751,0.9086264048208141
2021-09-06,13:00:00,18310.947,20155.561,8423.530090639675,0.9084811382823826
2021-09-06,14:00:00,17888.541,19674.996,8191.798855644279,0.9092017604476261
2021-09-06,15:00:00,17668.108,19498.147,8247.162914235718,0.9061429273253504
2021-09-06,16:00:00,18170.458,21678.787,11823.885227014218,0.8381676520923426
2021-09-06,17:00:00,18616.767,24360.429,15711.349004199228,0.7642216399390996
2021-09-06,18:00:00,19362.279,22183.172,10825.67651039615,0.8728363554139147
2021-09-06,19:00:00,20713.458,22510.324,8812.907821327311,0.9201759157264906
2021-09-06,20:00:00,22413.462,23735.938,7812.264326966925,0.9442838113244145
2021-09-06,21:00:00,22790.143,27549.24,15478.049186417233,0.8272512417765426
2021-09-06,22:00:00,22098.198,30015.269,20312.21352524527,0.7362318825128638
2021-09-06,23:00:00,20966.191,23435.867,10471.804858438109,0.8946198150040705
2021-10-06,00:00:00,19767.241,21176.175,7595.167600424882,0.9334660768528784
2021-10-06,01:00:00,18661.178,20266.549,7905.279503073691,0.9207871552280559
2021-10-06,02:00:00,18252.315,20181.854,8611.633295611873,0.9043923813937015
2021-10-06,03:00:00,17556.875,19125.343,7585.175350776277,0.9179900721257652
2021-10-06,04:00:00,17387.632,18485.873,6276.763019638782,0.9405902550558474
2021-10-06,05:00:00,17288.189,18193.298,5666.975667592281,0.9502504163895957
2021-10-06,06:00:00,17876.96,18755.296,5672.338953731169,0.9531686410067856
2021-10-06,07:00:00,17109.427,18413.921,6807.348553285045,0.9291571849363317
2021-10-06,08:00:00,15889.905,17652.789,7689.725519776114,0.9001356669475854
2021-10-06,09:00:00,16480.064,18396.009,8174.389132160576,0.8958499639786
2021-10-06,10:00:00,17136.861,19026.097,8265.61323315385,0.9007029134772098
2021-10-06,11:00:00,17795.185,19563.717,8128.370911312056,0.9096014320795992
2021-10-06,12:00:00,18077.26,20480.697,9626.610021093049,0.8826486715759722
2021-10-06,13:00:00,18051.514,20893.044,10519.606926769655,0.8639963616598901
2021-10-06,14:00:00,18218.936,22046.147,12413.821674791088,0.8264000054068406
2021-10-06,15:00:00,15969.925,21059.954,13728.91685372488,0.7583076867119461
2021-10-06,16:00:00,17370.152,22971.247,15031.833162721872,0.7561693102686153
2021-10-06,17:00:00,18042.84,20466.688,9661.327156438907,0.8815710680692451
2021-10-06,18:00:00,17769.006,19323.773,7594.1180348670505,0.9195412303798022
2021-10-06,19:00:00,19124.466,21465.915,9748.861831109773,0.8909224694125547
2021-10-06,20:00:00,21202.848,23375.632,9841.717740736118,0.907049186948186
2021-10-06,21:00:00,21556.839,27522.681,17111.41904565019,0.7832390674440474
2021-10-06,22:00:00,20870.509,30171.954,21789.18681959093,0.6917188392902892
2021-10-06,23:00:00,19663.547,23360.37,12611.57428379546,0.8417480973118148
2021-11-06,00:00:00,18462.821,19727.228,6948.93986777429,0.9359054906244304
2021-11-06,01:00:00,17586.434,20148.295,9832.147810660135,0.8728497374095427
2021-11-06,02:00:00,17032.365,19922.274,10334.192945646553,0.8549408064561305
2021-11-06,03:00:00,16830.113,18086.314,6622.843083889797,0.9305441119732856
2021-11-06,04:00:00,16584.982,17678.183,6120.173710048191,0.9381610089679465
2021-11-06,05:00:00,16330.445,17207.943,5424.930266208406,0.9490062234631995
2021-11-06,06:00:00,17400.653,18276.666,5590.509390846877,0.9520693216147845
2021-11-06,07:00:00,17113.867,18884.283,7983.213684375486,0.9062492338205268
2021-11-06,08:00:00,15831.109,18621.879,9805.629266944577,0.8501348870326136
2021-11-06,09:00:00,16263.522,18525.829,8871.538327300234,0.8778836293911597
2021-11-06,10:00:00,17362.236,19140.514,8056.800684173586,0.9070935085651306
2021-11-06,11:00:00,17405.218,19219.076,8150.537937231629,0.9056219976444236
2021-11-06,12:00:00,17976.683,19870.893,8467.068969540755,0.9046741381980166
2021-11-06,13:00:00,17885.445,19745.381,8366.058091307761,0.9058039953749183
2021-11-06,14:00:00,16877.558,18700.157,8052.571501159423,0.9025356311179634
2021-11-06,15:00:00,16778.955,18803.837,8488.283397162462,0.892315488588845
2021-11-06,16:00:00,17758.036,19834.658,8835.486143935033,0.8953033624275246
2021-11-06,17:00:00,18190.337,20730.219,9942.515758820406,0.8774792490132399
2021-11-06,18:00:00,15962.963,17867.034,8025.877909474265,0.8934310529660379
2021-11-06,19:00:00,18158.725,19661.88,7539.909250698917,0.9235497826250592
2021-11-06,20:00:00,20631.294,26025.072,15863.60868436775,0.792746855801206
2021-11-06,21:00:00,20617.644,26809.512,17136.58920460568,0.7690421220647359
2021-11-06,22:00:00,20205.993,27334.872,18409.59190586079,0.7392020346757066
2021-11-06,23:00:00,19396.27,22820.612,12023.520372238905,0.8499452161931503
2021-12-06,00:00:00,18266.734,20582.955,9486.014205411519,0.8874689761504118
2021-12-06,01:00:00,17516.231,21413.929,12318.198195015373,0.817983052059246
2021-12-06,02:00:00,17223.033,20790.858,11645.896730483018,0.8283945280180356
2021-12-06,03:00:00,16560.084,18307.104,7804.721313394861,0.9045714712714802
2021-12-06,04:00:00,16332.452,17491.468,6261.18714484083,0.9337382088227242
2021-12-06,05:00:00,16057.351,17169.281,6078.296547533686,0.9352372414430168
2021-12-06,06:00:00,15986.021,16942.888,5613.250962508532,0.9435239730086159
2021-12-06,07:00:00,15141.912,16688.943,7017.358437582121,0.907302038241727
2021-12-06,08:00:00,15232.748,16911.343,7345.5367695046625,0.9007414727499761
2021-12-06,09:00:00,13873.485,15554.677,7033.803418429034,0.8919172670702196
2021-12-06,10:00:00,16113.333,17998.392,8018.8910839825585,0.8952651436861694
2021-12-06,11:00:00,16550.706,18644.101,8583.509363877052,0.8877181045093029
2021-12-06,12:00:00,17081.221,19136.164,8626.972921254302,0.8926146849493974
2021-12-06,13:00:00,17829.654,19438.544,7743.4121083809105,0.917231969637232
2021-12-06,14:00:00,18911.03,20653.667,8303.427297567501,0.9156257820947727
2021-12-06,15:00:00,19158.617,21056.466,8736.25520783746,0.909868588584618
2021-12-06,16:00:00,16603.906,21037.548,12918.542154417735,0.7892510096708989
2021-12-06,17:00:00,17717.152,23359.09,15223.324559274039,0.7584692725615595
2021-12-06,18:00:00,17725.995,22491.044,13843.271342782786,0.7881357130420446
2021-12-06,19:00:00,18825.259,20417.654,7905.075486460266,0.9220089144423742
2021-12-06,20:00:00,20583.423,23449.186,11233.299678441197,0.8777883803727771
2021-12-06,21:00:00,20773.352,26431.736,16343.332422054935,0.7859246172858263
2021-12-06,22:00:00,20101.364,27938.864,19404.001828231205,0.7194767833080113
2021-12-06,23:00:00,18718.461,26750.693,19110.69841140632,0.6997374236248758
2021-06-13,00:00:00,17746.964,21733.689,12545.856141827267,0.8165647350525721
2021-06-13,01:00:00,17123.308,25004.377,18221.174284202018,0.684812423040974
2021-06-13,02:00:00,16617.939,23823.382,17070.37296927642,0.6975474347009168
2021-06-13,03:00:00,16217.362,21795.963,14562.320311623593,0.7440534744897483
2021-06-13,04:00:00,15842.222,19775.763,11836.587529135455,0.8010928326760389
2021-06-13,05:00:00,15779.903,17108.131,6609.297059729725,0.9223627642318146
2021-06-13,06:00:00,15769.45,17146.315,6732.055018842681,0.9196990723662782
2021-06-13,07:00:00,15448.887,19604.589,12069.457333291832,0.7880240182540935
2021-06-13,08:00:00,15851.045,18762.001,10037.781325172211,0.8448483186841318
2021-06-13,09:00:00,16229.822,18999.609,9878.158735371537,0.8542187368171629
2021-06-13,10:00:00,16045.618,18852.438,9897.09864262855,0.8511163383749095
2021-06-13,11:00:00,16619.594,18807.618,8804.293844999034,0.883662885964613
2021-06-13,12:00:00,16958.568,18366.022,7051.080448687284,0.923366420883085
2021-06-13,13:00:00,17753.116,19331.308,7650.251060024629,0.918360826903177
2021-06-13,14:00:00,19103.403,21188.08,9164.863769090685,0.9016108585582081
2021-06-13,15:00:00,18699.627,23009.275,13407.11326447629,0.812699530950019
2021-06-13,16:00:00,17854.928,25503.126,18210.18895801721,0.7001074299676048
2021-06-13,17:00:00,19142.105,22099.766,11044.431783651478,0.8661677684732046
2021-06-13,18:00:00,19082.927,20788.482,8246.385934274176,0.9179567320018845
2021-06-13,19:00:00,19547.514,20858.77,7278.941017256841,0.9371364658606427
2021-06-13,20:00:00,21888.32,26587.132,15092.283974369951,0.823267436292113
2021-06-13,21:00:00,22456.507,34113.379,25679.328654709647,0.6582903147764987
2021-06-13,22:00:00,21557.699,33707.252,25912.245198301574,0.6395567042961556
2021-06-13,23:00:00,20429.709,32104.517,24765.43966859074,0.6363499877602893
2021-06-14,00:00:00,18905.948,24503.63,15588.23317115176,0.7715570305297623
2021-06-14,01:00:00,18383.928,25997.53,18382.131470308766,0.7071413322727198
2021-06-14,02:00:00,17684.607,26389.292,19586.970350639098,0.6701432914532152
2021-06-14,03:00:00,17292.455,23185.228,15444.280413310258,0.7458393335618697
2021-06-14,04:00:00,17071.644,19148.062,8672.211338125247,0.891559887366147
2021-06-14,05:00:00,17084.241,19000.183,8314.785835330214,0.899161918598363
2021-06-14,06:00:00,17642.799,20119.135,9670.120815885599,0.8769163783631851
2021-06-14,07:00:00,16816.06,18026.857,6495.205876248186,0.9328337158274458
2021-06-14,08:00:00,16139.623,17752.33,7393.090682980363,0.9091551925859872
2021-06-14,09:00:00,16409.719,19235.992,10037.156497988008,0.8530737068304043
2021-06-14,10:00:00,17161.316,19359.577,8960.047698928454,0.8864509797915522
2021-06-14,11:00:00,17929.002,19751.619,8287.179279173157,0.9077231593015237
2021-06-14,12:00:00,18629.734,20670.648,8955.930986176036,0.9012651175715439
2021-06-14,13:00:00,18704.785,20577.135,8576.100682244813,0.9090082268498506
2021-06-14,14:00:00,18152.011,19781.48,7862.025670670317,0.9176265375492632
2021-06-14,15:00:00,19587.93,22615.408,11303.524995396967,0.8661320635913357
2021-06-14,16:00:00,19565.641,24875.456,15361.445357356675,0.7865440135047173
2021-06-14,17:00:00,19425.925,23905.254,13931.784045803004,0.8126215684635687
2021-06-14,18:00:00,19286.063,26032.473,17485.348851417297,0.7408463652300723
2021-06-14,19:00:00,20270.384,22317.337,9336.758712964205,0.9082796930476068
2021-06-14,20:00:00,22669.257,31261.718,21526.722913148555,0.7251443122863561
2021-06-14,21:00:00,22969.623,30316.889,19786.616130005452,0.7576510571384815
2021-06-14,22:00:00,22401.742,29096.486,18567.914608636915,0.7699122842531568
2021-06-14,23:00:00,21116.481,27715.582,17951.259448165827,0.7618992449806755
2021-06-15,00:00:00,19807.785,21642.471,8720.562159609668,0.9152275172275846
2021-06-15,01:00:00,19177.477,21668.285,10086.57279534015,0.8850482167831926
2021-06-15,02:00:00,18636.486,21965.741,11626.485593285921,0.8484342048829584
2021-06-15,03:00:00,18071.547,20040.325,8662.206135414699,0.901759178057242
2021-06-15,04:00:00,17822.604,19764.819,8544.170923029631,0.9017337320417658
2021-06-15,05:00:00,17432.584,19330.625,8353.32735941607,0.9018117106922305
2021-06-15,06:00:00,18143.868,19974.912,8354.469666371411,0.908332812680226
2021-06-15,07:00:00,17187.999,18523.277,6905.395078829883,0.9279135111999891
2021-06-15,08:00:00,16141.068,19197.898,10393.517760497649,0.8407726720914966
2021-06-15,09:00:00,17201.202,21195.429,12384.056695979592,0.8115524342536309
2021-06-15,10:00:00,17802.079,20733.966,10629.36166319102,0.8585949740633317
2021-06-15,11:00:00,17975.928,20986.315,10830.116796140332,0.8565547596135863
2021-06-15,12:00:00,17213.646,20274.711,10712.343232001342,0.8490205359770604
2021-06-15,13:00:00,17261.951,20352.725,10782.321762923972,0.8481395488810467
2021-06-15,14:00:00,17824.365,20515.843,10158.337774824382,0.868809777887265
2021-06-15,15:00:00,18376.105,20220.212,8436.571480993862,0.9087988296067321
2021-06-15,16:00:00,18834.872,20809.676,8848.175629393443,0.9051016459843008
2021-06-15,17:00:00,18956.09,21120.033,9312.488702435508,0.8975407377441125
2021-06-15,18:00:00,18150.074,19946.738,8273.280524384993,0.9099269263976897
2021-06-15,19:00:00,18871.026,20319.126,7533.3431563416725,0.9287321708620736
2021-06-15,20:00:00,21619.185,26006.698,14455.420464274946,0.8312929615286032
2021-06-15,21:00:00,22239.812,28870.095,18408.50747653598,0.7703407972852185
2021-06-15,22:00:00,21561.511,28492.253,18625.512728858987,0.7567499488369698
2021-06-15,23:00:00,20652.227,29788.358,21466.993088847703,0.6932986034342679
2021-06-16,00:00:00,19397.307,21958.32,10291.370091982455,0.8833693561256053
2021-06-16,01:00:00,18401.483,21099.261,10322.995599477505,0.8721387445749877
2021-06-16,02:00:00,17834.115,20316.932,9732.526293794379,0.8777956730868618
2021-06-16,03:00:00,17314.34,18636.529,6894.479206745128,0.9290539026875659
2021-06-16,04:00:00,16840.738,17905.688,6083.026086472087,0.9405244858505298
2021-06-16,05:00:00,16725.346,18085.361,6880.631052498382,0.9248002293125362
2021-06-16,06:00:00,17597.09,18817.924,6667.584810234959,0.9351238744507631
2021-06-16,07:00:00,16633.865,22033.552,14449.634905369718,0.7549334306152726
2021-06-16,08:00:00,15706.607,20189.6,12685.521065669749,0.7779553334389984
2021-06-16,09:00:00,16481.547,18628.945,8683.098542560485,0.8847278791150008
2021-06-16,10:00:00,17675.112,19507.22,8253.608175571215,0.9060805178800465
2021-06-16,11:00:00,16102.388,17806.149,7600.792255262408,0.9043161438220021
2021-06-16,12:00:00,18220.691,20059.124,8388.973425270522,0.9083492878353012
2021-06-16,13:00:00,18309.172,20148.074,8409.46529714536,0.9087306310270649
2021-06-16,14:00:00,18335.962,20167.33,8397.243408610717,0.9091913505654937
2021-06-16,15:00:00,16333.913,18085.317,7764.146900910617,0.9031587889778211
2021-06-16,16:00:00,16163.015,17815.714,7493.771509698639,0.9072336365525401
2021-06-16,17:00:00,16573.064,19808.233,10848.94668777541,0.8366755378937636
2021-06-16,18:00:00,17157.061,20368.297,10977.37584864834,0.8423414583948772
2021-06-16,19:00:00,18853.182,20622.785,8358.037426998097,0.9141918513915556
2021-06-16,20:00:00,20614.236,26288.138,16313.168718656345,0.7841649340094
2021-06-16,21:00:00,20730.261,27023.219,17335.242830541487,0.767127742997605
2021-06-16,22:00:00,19397.079,26046.203,17382.693030280665,0.7447181072803587
2021-06-16,23:00:00,18082.319,24388.699,16365.76849692186,0.7414220414135252
2021-06-17,00:00:00,17116.383,23970.202,16780.942074809594,0.714069201419329
2021-06-17,01:00:00,16468.394,21882.081,14408.937086104754,0.7525972506911021
2021-06-17,02:00:00,16025.245,18809.984,9849.214220953414,0.8519542068722653
2021-06-17,03:00:00,15618.765,17311.963,7467.144219053494,0.9021949157354368
2021-06-17,04:00:00,15098.701,16767.514,7292.376420124992,0.9004734392945788
2021-06-17,05:00:00,15379.499,17042.844,7343.673611846802,0.9024021460268016
2021-06-17,06:00:00,16351.37,17902.561,7289.333953237501,0.913353681632477
2021-06-17,07:00:00,16191.088,17701.739,7155.433809377115,0.9146608703246613
2021-06-17,08:00:00,14947.973,16289.232,6472.803283052483,0.9176597767162995
2021-06-17,09:00:00,15494.618,17017.546,7036.596115750278,0.9105083658948242
2021-06-17,10:00:00,16408.136,18059.948,7545.514877608292,0.9085372781804244
2021-06-17,11:00:00,17126.108,19200.088,8679.850458393854,0.891980703421776
2021-06-17,12:00:00,17487.109,19892.059,9481.298965943435,0.8790999966368489
2021-06-17,13:00:00,18032.995,20327.902,9382.680376714265,0.8871055655423762
2021-06-17,14:00:00,18465.853,22662.141,13137.15751927608,0.8148326762241925
2021-06-17,15:00:00,18806.02,25824.933,17699.174450072212,0.7282117634148363
2021-06-17,16:00:00,18777.528,28051.402,20839.520061047948,0.6693971303109912
2021-06-17,17:00:00,18539.0,26030.349,18272.5079849976,0.7122071240765924
2021-06-17,18:00:00,18586.144,22689.783,13014.664951444314,0.819141549304372
2021-06-17,19:00:00,19375.898,25874.977,17149.02362947013,0.7488276414699809
2021-06-17,20:00:00,21644.825,23107.513,8090.655583112155,0.9367007604842633
2021-06-17,21:00:00,22254.347,23516.958,7602.062429193466,0.9463106155141325
2021-06-17,22:00:00,21625.579,22846.086,7367.358986377335,0.9465769760299424
2021-06-17,23:00:00,20286.576,21519.825,7180.369226359395,0.9426924243110714
2021-06-18,00:00:00,19265.132,20876.502,8042.575755227924,0.9228141764362632
2021-06-18,01:00:00,18110.283,19879.802,8199.035139521908,0.9109891034125994
2021-06-18,02:00:00,17685.066,18799.779,6377.313778111046,0.9407060582999407
2021-06-18,03:00:00,17400.153,18722.166,6910.439588633066,0.9293878176275115
2021-06-18,04:00:00,17025.499,19058.833,8565.716497928699,0.8933127752365531
2021-06-18,05:00:00,17046.788,21595.261,13257.538102573077,0.7893763358544267
2021-06-18,06:00:00,17318.731,21869.943,13354.99769273241,0.791896485509816
2021-06-18,07:00:00,16491.67,27918.525,22527.069467348058,0.5907070663654329
2021-06-18,08:00:00,15780.145,27565.297,22601.606634865228,0.5724641747919496
2021-06-18,09:00:00,16811.02,25123.022,18669.650263785985,0.6691480029751198
2021-06-18,10:00:00,17647.366,21828.559,12847.4301429712,0.8084530912003858
2021-06-18,11:00:00,17982.4,19631.429,7875.677419882113,0.9160005621597899
2021-06-18,12:00:00,17966.602,19866.359,8477.820031734402,0.9043731667186724
2021-06-18,13:00:00,18278.708,20237.216,8685.26023106919,0.9032224590576095
2021-06-18,14:00:00,18466.368,20349.968,8550.698830481639,0.9074396578903711
2021-06-18,15:00:00,19015.552,22801.524,12582.45917370178,0.8339596949747744
2021-06-18,16:00:00,19226.696,24237.054,14756.996561716074,0.7932769386906511
2021-06-18,17:00:00,19565.076,23761.846,13484.551399358455,0.8233819880829124
2021-06-18,18:00:00,18995.941,20894.43,8702.38074031578,0.9091389906305173
2021-06-18,19:00:00,19325.271,21752.867,9986.046439720174,0.8884011013352862
2021-06-18,20:00:00,21964.3,25456.692,12869.05952635483,0.8628104547126547
2021-06-18,21:00:00,22419.838,27725.892,16311.834699058842,0.8086245881647378
2021-06-18,22:00:00,21900.534,26986.857,15768.863663983306,0.8115259216736502
2021-06-18,23:00:00,20675.502,24793.969,13684.462569679417,0.8338923872978948
2021-06-19,00:00:00,19445.275,21277.209,8637.181427066118,0.9139015836146556
2021-06-19,01:00:00,18359.413,21294.283,10787.88407332596,0.8621756834921374
2021-06-19,02:00:00,18366.475,21351.796,10889.067384307571,0.8601840800652085
2021-06-19,03:00:00,17879.662,19623.489,8086.965271279274,0.9111357312657296
2021-06-19,04:00:00,17320.316,18531.518,6589.674729792666,0.9346409722074576
2021-06-19,05:00:00,17174.225,18412.915,6639.385095519018,0.9327271102918793
2021-06-19,06:00:00,17124.877,18996.112,8221.365996682971,0.9014937898871095
2021-06-19,07:00:00,15855.701,22675.323,16210.090035312205,0.699249179383244
2021-06-19,08:00:00,15305.457,21124.579,14559.904668245326,0.7245331137723502
2021-06-19,09:00:00,16601.411,21102.236,13026.799952742615,0.786713360612591
2021-06-19,10:00:00,16874.078,18963.668,8653.681047053906,0.8898108741410153
2021-06-19,11:00:00,17471.587,19241.477,8060.898513376781,0.9080169365376681
2021-06-19,12:00:00,17607.453,19418.955,8189.835904633013,0.906714753703276
2021-06-19,13:00:00,14503.474,15917.534,6558.744588141849,0.9111633749298101
2021-06-19,14:00:00,13891.474,17440.323,10544.753029429045,0.796514720512917
